dataset_id,description,licensed
19512,"Daily EA forecast for refining margins for CDU, COK, RHC max gasoline mode in US Gulf Coast in $/bbl",yes
19513,"Daily EA forecast for refining margins for CDU, FCC default mode in US Gulf Coast in $/bbl",yes
19514,"Daily EA forecast for refining margins for CDU, FCC max distillate mode in US Gulf Coast in $/bbl",yes
19515,"Daily EA forecast for refining margins for CDU, FCC max gasoline mode in US Gulf Coast in $/bbl",yes
19516,"Daily EA forecast for refining margins for CDU, FCC, COK default mode in US Gulf Coast in $/bbl",yes
19517,"Daily EA forecast for refining margins for CDU, FCC, COK max distillate mode in US Gulf Coast in $/bbl",yes
19518,"Daily EA forecast for refining margins for CDU, FCC, COK max gasoline mode in US Gulf Coast in $/bbl",yes
19519,"Daily EA forecast for refining margins for CDU, FCC, COK, RFCC default mode in US Gulf Coast in $/bbl",yes
19520,"Daily EA forecast for refining margins for CDU, FCC, COK, RFCC max distillate mode in US Gulf Coast in $/bbl",yes
19521,"Daily EA forecast for refining margins for CDU, FCC, COK, RFCC max gasoline mode in US Gulf Coast in $/bbl",yes
19522,"Daily EA forecast for refining margins for CDU, FCC, COK, RHC default mode in US Gulf Coast in $/bbl",yes
19523,"Daily EA forecast for refining margins for CDU, FCC, COK, RHC max distillate mode in US Gulf Coast in $/bbl",yes
19524,"Daily EA forecast for refining margins for CDU, FCC, COK, RHC max gasoline mode in US Gulf Coast in $/bbl",yes
19525,"Daily EA forecast for refining margins for CDU, FCC, COK, RHC, RFCC default mode in US Gulf Coast in $/bbl",yes
19526,"Daily EA forecast for refining margins for CDU, FCC, COK, RHC, RFCC max distillate mode in US Gulf Coast in $/bbl",yes
19527,"Daily EA forecast for refining margins for CDU, FCC, COK, RHC, RFCC max gasoline mode in US Gulf Coast in $/bbl",yes
19528,"Daily EA forecast for refining margins for CDU, FCC, HCU default mode in US Gulf Coast in $/bbl",yes
19529,"Daily EA forecast for refining margins for CDU, FCC, HCU max distillate mode in US Gulf Coast in $/bbl",yes
19530,"Daily EA forecast for refining margins for CDU, FCC, HCU max gasoline mode in US Gulf Coast in $/bbl",yes
19531,"Daily EA forecast for refining margins for CDU, FCC, HCU, COK default mode in US Gulf Coast in $/bbl",yes
19532,"Daily EA forecast for refining margins for CDU, FCC, HCU, COK max distillate mode in US Gulf Coast in $/bbl",yes
19533,"Daily EA forecast for refining margins for CDU, FCC, HCU, COK max gasoline mode in US Gulf Coast in $/bbl",yes
19534,"Daily EA forecast for refining margins for CDU, FCC, HCU, COK, RFCC default mode in US Gulf Coast in $/bbl",yes
19535,"Daily EA forecast for refining margins for CDU, FCC, HCU, COK, RFCC max distillate mode in US Gulf Coast in $/bbl",yes
19536,"Daily EA forecast for refining margins for CDU, FCC, HCU, COK, RFCC max gasoline mode in US Gulf Coast in $/bbl",yes
19537,"Daily EA forecast for refining margins for CDU, FCC, HCU, COK, RHC default mode in US Gulf Coast in $/bbl",yes
19538,"Daily EA forecast for refining margins for CDU, FCC, HCU, COK, RHC max distillate mode in US Gulf Coast in $/bbl",yes
19539,"Daily EA forecast for refining margins for CDU, FCC, HCU, COK, RHC max gasoline mode in US Gulf Coast in $/bbl",yes
19540,"Daily EA forecast for refining margins for CDU, FCC, HCU, RFCC default mode in US Gulf Coast in $/bbl",yes
19541,"Daily EA forecast for refining margins for CDU, FCC, HCU, RFCC max distillate mode in US Gulf Coast in $/bbl",yes
19542,"Daily EA forecast for refining margins for CDU, FCC, HCU, RFCC max gasoline mode in US Gulf Coast in $/bbl",yes
19543,"Daily EA forecast for refining margins for CDU, FCC, HCU, RHC default mode in US Gulf Coast in $/bbl",yes
19544,"Daily EA forecast for refining margins for CDU, FCC, HCU, RHC max distillate mode in US Gulf Coast in $/bbl",yes
19545,"Daily EA forecast for refining margins for CDU, FCC, HCU, RHC max gasoline mode in US Gulf Coast in $/bbl",yes
19546,"Daily EA forecast for refining margins for CDU, FCC, HCU, VBR default mode in US Gulf Coast in $/bbl",yes
19547,"Daily EA forecast for refining margins for CDU, FCC, HCU, VBR max distillate mode in US Gulf Coast in $/bbl",yes
19548,"Daily EA forecast for refining margins for CDU, FCC, HCU, VBR max gasoline mode in US Gulf Coast in $/bbl",yes
19549,"Daily EA forecast for refining margins for CDU, FCC, HCU, VBR, COK default mode in US Gulf Coast in $/bbl",yes
19550,"Daily EA forecast for refining margins for CDU, FCC, HCU, VBR, COK max distillate mode in US Gulf Coast in $/bbl",yes
19551,"Daily EA forecast for refining margins for CDU, FCC, HCU, VBR, COK max gasoline mode in US Gulf Coast in $/bbl",yes
19552,"Daily EA forecast for refining margins for CDU, FCC, HCU, VBR, COK, RHC default mode in US Gulf Coast in $/bbl",yes
19553,"Daily EA forecast for refining margins for CDU, FCC, HCU, VBR, COK, RHC max distillate mode in US Gulf Coast in $/bbl",yes
19554,"Daily EA forecast for refining margins for CDU, FCC, HCU, VBR, COK, RHC max gasoline mode in US Gulf Coast in $/bbl",yes
19555,"Daily EA forecast for refining margins for CDU, FCC, HCU, VBR, RHC default mode in US Gulf Coast in $/bbl",yes
19556,"Daily EA forecast for refining margins for CDU, FCC, HCU, VBR, RHC max distillate mode in US Gulf Coast in $/bbl",yes
19557,"Daily EA forecast for refining margins for CDU, FCC, HCU, VBR, RHC max gasoline mode in US Gulf Coast in $/bbl",yes
19558,"Daily EA forecast for refining margins for CDU, FCC, RFCC default mode in US Gulf Coast in $/bbl",yes
19559,"Daily EA forecast for refining margins for CDU, FCC, RFCC max distillate mode in US Gulf Coast in $/bbl",yes
19560,"Daily EA forecast for refining margins for CDU, FCC, RFCC max gasoline mode in US Gulf Coast in $/bbl",yes
19561,"Daily EA forecast for refining margins for CDU, FCC, RHC default mode in US Gulf Coast in $/bbl",yes
19562,"Daily EA forecast for refining margins for CDU, FCC, RHC max distillate mode in US Gulf Coast in $/bbl",yes
19563,"Daily EA forecast for refining margins for CDU, FCC, RHC max gasoline mode in US Gulf Coast in $/bbl",yes
19564,"Daily EA forecast for refining margins for CDU, FCC, VBR default mode in US Gulf Coast in $/bbl",yes
19565,"Daily EA forecast for refining margins for CDU, FCC, VBR max distillate mode in US Gulf Coast in $/bbl",yes
19566,"Daily EA forecast for refining margins for CDU, FCC, VBR max gasoline mode in US Gulf Coast in $/bbl",yes
19567,"Daily EA forecast for refining margins for CDU, FCC, VBR, COK default mode in US Gulf Coast in $/bbl",yes
19568,"Daily EA forecast for refining margins for CDU, FCC, VBR, COK max distillate mode in US Gulf Coast in $/bbl",yes
19569,"Daily EA forecast for refining margins for CDU, FCC, VBR, COK max gasoline mode in US Gulf Coast in $/bbl",yes
19570,"Daily EA forecast for refining margins for CDU, FCC, VBR, RHC default mode in US Gulf Coast in $/bbl",yes
19571,"Daily EA forecast for refining margins for CDU, FCC, VBR, RHC max distillate mode in US Gulf Coast in $/bbl",yes
19572,"Daily EA forecast for refining margins for CDU, FCC, VBR, RHC max gasoline mode in US Gulf Coast in $/bbl",yes
19573,"Daily EA forecast for refining margins for CDU, HCU default mode in US Gulf Coast in $/bbl",yes
19574,"Daily EA forecast for refining margins for CDU, HCU max distillate mode in US Gulf Coast in $/bbl",yes
19575,"Daily EA forecast for refining margins for CDU, HCU max gasoline mode in US Gulf Coast in $/bbl",yes
19576,"Daily EA forecast for refining margins for CDU, HCU, COK default mode in US Gulf Coast in $/bbl",yes
19577,"Daily EA forecast for refining margins for CDU, HCU, COK max distillate mode in US Gulf Coast in $/bbl",yes
19578,"Daily EA forecast for refining margins for CDU, HCU, COK max gasoline mode in US Gulf Coast in $/bbl",yes
19579,"Daily EA forecast for refining margins for CDU, HCU, COK, RFCC default mode in US Gulf Coast in $/bbl",yes
19580,"Daily EA forecast for refining margins for CDU, HCU, COK, RFCC max distillate mode in US Gulf Coast in $/bbl",yes
19581,"Daily EA forecast for refining margins for CDU, HCU, COK, RFCC max gasoline mode in US Gulf Coast in $/bbl",yes
19582,"Daily EA forecast for refining margins for CDU, HCU, COK, RHC default mode in US Gulf Coast in $/bbl",yes
19583,"Daily EA forecast for refining margins for CDU, HCU, COK, RHC max distillate mode in US Gulf Coast in $/bbl",yes
19584,"Daily EA forecast for refining margins for CDU, HCU, COK, RHC max gasoline mode in US Gulf Coast in $/bbl",yes
19585,"Daily EA forecast for refining margins for CDU, HCU, RFCC default mode in US Gulf Coast in $/bbl",yes
19586,"Daily EA forecast for refining margins for CDU, HCU, RFCC max distillate mode in US Gulf Coast in $/bbl",yes
19587,"Daily EA forecast for refining margins for CDU, HCU, RFCC max gasoline mode in US Gulf Coast in $/bbl",yes
19588,"Daily EA forecast for refining margins for CDU, HCU, RHC, RFCC default mode in US Gulf Coast in $/bbl",yes
19589,"Daily EA forecast for refining margins for CDU, HCU, RHC, RFCC max distillate mode in US Gulf Coast in $/bbl",yes
19590,"Daily EA forecast for refining margins for CDU, HCU, RHC, RFCC max gasoline mode in US Gulf Coast in $/bbl",yes
19591,"Daily EA forecast for refining margins for CDU, HCU, VBR default mode in US Gulf Coast in $/bbl",yes
19592,"Daily EA forecast for refining margins for CDU, HCU, VBR max distillate mode in US Gulf Coast in $/bbl",yes
19593,"Daily EA forecast for refining margins for CDU, HCU, VBR max gasoline mode in US Gulf Coast in $/bbl",yes
19594,"Daily EA forecast for refining margins for CDU, HCU, VBR, COK default mode in US Gulf Coast in $/bbl",yes
19595,"Daily EA forecast for refining margins for CDU, HCU, VBR, COK max distillate mode in US Gulf Coast in $/bbl",yes
19596,"Daily EA forecast for refining margins for CDU, HCU, VBR, COK max gasoline mode in US Gulf Coast in $/bbl",yes
19597,"Daily EA forecast for refining margins for CDU, HCU, VBR, COK, RFCC default mode in US Gulf Coast in $/bbl",yes
19598,"Daily EA forecast for refining margins for CDU, HCU, VBR, COK, RFCC max distillate mode in US Gulf Coast in $/bbl",yes
19599,"Daily EA forecast for refining margins for CDU, HCU, VBR, COK, RFCC max gasoline mode in US Gulf Coast in $/bbl",yes
19600,"Daily EA forecast for refining margins for CDU, HCU, VBR, RFCC default mode in US Gulf Coast in $/bbl",yes
19601,"Daily EA forecast for refining margins for CDU, HCU, VBR, RFCC max distillate mode in US Gulf Coast in $/bbl",yes
19602,"Daily EA forecast for refining margins for CDU, HCU, VBR, RFCC max gasoline mode in US Gulf Coast in $/bbl",yes
19603,"Daily EA forecast for refining margins for CDU, RFCC default mode in US Gulf Coast in $/bbl",yes
19604,"Daily EA forecast for refining margins for CDU, RFCC max distillate mode in US Gulf Coast in $/bbl",yes
19605,"Daily EA forecast for refining margins for CDU, RFCC max gasoline mode in US Gulf Coast in $/bbl",yes
19606,"Daily EA forecast for refining margins for CDU, RHC default mode in US Gulf Coast in $/bbl",yes
19607,"Daily EA forecast for refining margins for CDU, RHC max distillate mode in US Gulf Coast in $/bbl",yes
19608,"Daily EA forecast for refining margins for CDU, RHC max gasoline mode in US Gulf Coast in $/bbl",yes
19609,"Daily EA forecast for refining margins for CDU, VBR default mode in US Gulf Coast in $/bbl",yes
19610,"Daily EA forecast for refining margins for CDU, VBR max distillate mode in US Gulf Coast in $/bbl",yes
19611,"Daily EA forecast for refining margins for CDU, VBR max gasoline mode in US Gulf Coast in $/bbl",yes
19612,"Daily EA forecast for refining margins for CDU, VBR, COK default mode in US Gulf Coast in $/bbl",yes
19613,"Daily EA forecast for refining margins for CDU, VBR, COK max distillate mode in US Gulf Coast in $/bbl",yes
19614,"Daily EA forecast for refining margins for CDU, VBR, COK max gasoline mode in US Gulf Coast in $/bbl",yes
19615,"Daily EA forecast for refining margins for CDU, VDU default mode in US Gulf Coast in $/bbl",yes
19616,"Daily EA forecast for refining margins for CDU, VDU max distillate mode in US Gulf Coast in $/bbl",yes
19617,"Daily EA forecast for refining margins for CDU, VDU max gasoline mode in US Gulf Coast in $/bbl",yes
19618,Daily EA forecast for refining margins for CDU default mode in US Midwest in $/bbl,yes
19619,Daily EA forecast for refining margins for CDU max distillate mode in US Midwest in $/bbl,yes
19620,Daily EA forecast for refining margins for CDU max gasoline mode in US Midwest in $/bbl,yes
19621,"Daily EA forecast for refining margins for CDU, COK default mode in US Midwest in $/bbl",yes
19622,"Daily EA forecast for refining margins for CDU, COK max distillate mode in US Midwest in $/bbl",yes
19623,"Daily EA forecast for refining margins for CDU, COK max gasoline mode in US Midwest in $/bbl",yes
19624,"Daily EA forecast for refining margins for CDU, COK, RFCC default mode in US Midwest in $/bbl",yes
19625,"Daily EA forecast for refining margins for CDU, COK, RFCC max distillate mode in US Midwest in $/bbl",yes
19626,"Daily EA forecast for refining margins for CDU, COK, RFCC max gasoline mode in US Midwest in $/bbl",yes
19627,"Daily EA forecast for refining margins for CDU, COK, RHC default mode in US Midwest in $/bbl",yes
19628,"Daily EA forecast for refining margins for CDU, COK, RHC max distillate mode in US Midwest in $/bbl",yes
19629,"Daily EA forecast for refining margins for CDU, COK, RHC max gasoline mode in US Midwest in $/bbl",yes
19630,"Daily EA forecast for refining margins for CDU, FCC default mode in US Midwest in $/bbl",yes
19631,"Daily EA forecast for refining margins for CDU, FCC max distillate mode in US Midwest in $/bbl",yes
19632,"Daily EA forecast for refining margins for CDU, FCC max gasoline mode in US Midwest in $/bbl",yes
19633,"Daily EA forecast for refining margins for CDU, FCC, COK default mode in US Midwest in $/bbl",yes
19634,"Daily EA forecast for refining margins for CDU, FCC, COK max distillate mode in US Midwest in $/bbl",yes
19635,"Daily EA forecast for refining margins for CDU, FCC, COK max gasoline mode in US Midwest in $/bbl",yes
19636,"Daily EA forecast for refining margins for CDU, FCC, COK, RFCC default mode in US Midwest in $/bbl",yes
19637,"Daily EA forecast for refining margins for CDU, FCC, COK, RFCC max distillate mode in US Midwest in $/bbl",yes
19638,"Daily EA forecast for refining margins for CDU, FCC, COK, RFCC max gasoline mode in US Midwest in $/bbl",yes
19639,"Daily EA forecast for refining margins for CDU, FCC, COK, RHC default mode in US Midwest in $/bbl",yes
19640,"Daily EA forecast for refining margins for CDU, FCC, COK, RHC max distillate mode in US Midwest in $/bbl",yes
19641,"Daily EA forecast for refining margins for CDU, FCC, COK, RHC max gasoline mode in US Midwest in $/bbl",yes
19642,"Daily EA forecast for refining margins for CDU, FCC, COK, RHC, RFCC default mode in US Midwest in $/bbl",yes
